Date,Close,High,Low,Open,Volume,Daily Return,MA_30,MA_100,Volatility_30
2020-01-29,38.732666015625,39.31999969482422,37.82866668701172,38.37933349609375,267022500,0.024854513769903663,,,
2020-01-30,42.72066879272461,43.391998291015625,41.20000076293945,42.16133117675781,435085500,0.10296225866535558,,,
2020-01-31,43.37133407592773,43.53333282470703,42.167999267578125,42.66666793823242,235789500,0.015230690473505115,,,
2020-02-03,52.0,52.40933227539063,44.90133285522461,44.91266632080078,705975000,0.19894859376394924,,,
2020-02-04,59.137332916259766,64.59933471679688,55.59199905395508,58.86399841308594,914082000,0.13725640223576474,,,
2020-02-05,48.97999954223633,56.39866638183594,46.94066619873047,54.88399887084961,726357000,-0.1717583947927872,,,
2020-02-06,49.93066787719727,53.05533218383789,45.79999923706055,46.66133117675781,598212000,0.01940931694254444,,,
2020-02-07,49.87133407592773,51.31666564941406,48.66666793823242,48.70333480834961,255952500,-0.001188323805631386,,,
2020-02-10,51.41866683959961,54.66600036621094,50.15999984741211,53.33333206176758,370338000,0.031026496329857656,,,
2020-02-11,51.62533187866211,52.23400115966797,50.53333282470703,51.25266647338867,175462500,0.004019260937028868,,,
2020-02-12,51.15266799926758,52.650001525878906,50.891334533691406,51.858001708984375,180337500,-0.009155657933695438,,,
2020-02-13,53.59999847412109,54.53333282470703,49.0,49.45600128173828,394339500,0.0478436525517798,40.261288770039876,,
2020-02-14,53.33533477783203,54.198001861572266,52.36666870117188,52.4813346862793,235405500,-0.00493775566834842,41.08299992879232,,0.06223742538694817
2020-02-18,57.22666549682617,57.33333206176758,55.490665435791016,56.106666564941406,245725500,0.0729597130158357,42.00608876546224,,0.06290205886331966
2020-02-19,61.16133117675781,62.98533248901367,60.06800079345703,61.56666564941406,381345000,0.06875580895325561,43.04137757619222,,0.06341546407991393
2020-02-20,59.96066665649414,60.79999923706055,57.3293342590332,60.79666519165039,264523500,-0.019631105097986157,43.997710927327475,,0.06389895134816131
2020-02-21,60.06666564941406,60.87066650390625,58.6966667175293,60.46533203125,214722000,0.0017678087791648256,44.906288655598956,,0.06383771351444195
2020-02-24,55.58599853515625,57.56666564941406,54.81333160400391,55.93333435058594,227883000,-0.07459490327646512,45.689510854085285,,0.06579001296621588
2020-02-25,53.32733154296875,57.106666564941406,52.46666717529297,56.59999847412109,259357500,-0.040633739641448896,46.404533004760744,,0.0665628358514847
2020-02-26,51.91999816894531,54.22066879272461,51.740665435791016,52.16666793823242,211282500,-0.026390470576789893,46.96884409586588,,0.06537587310880769
2020-02-27,45.26666641235352,49.31800079345703,44.59999847412109,48.66666793823242,364158000,-0.12814583958462689,47.282355244954424,,0.070379352947324
2020-02-28,44.53266525268555,46.03466796875,40.76800155639648,41.97999954223633,363343500,-0.016215047800994253,47.614555231730144,,0.07002114692856674
2020-03-02,49.574668884277344,49.5793342590332,45.77799987792969,47.41733169555664,302925000,0.11322034293215233,48.12595532735189,,0.07233623621940986
2020-03-03,49.70066833496094,53.79866790771485,47.740665435791016,53.66666793823242,386760000,0.0025416095259802596,48.64819984436035,,0.07226954375651862
2020-03-04,49.96666717529297,51.10133361816406,48.31533432006836,50.93066787719727,225735000,0.0053520173720666975,49.097755432128906,,0.07148706103489721
2020-03-05,48.30266571044922,49.71666717529297,47.87133407592773,48.2513313293457,162790500,-0.033302230445070524,49.442155329386395,,0.07177207172910897
2020-03-06,46.89866638183594,47.133331298828125,45.61800003051758,46.0,189943500,-0.029066704869448956,49.73388862609863,,0.07213033160770967
2020-03-09,40.53333282470703,44.20000076293945,40.33333206176758,40.35933303833008,256105500,-0.13572525720249962,49.82984415690104,,0.07677618280431119
2020-03-10,43.02199935913086,44.53333282470703,40.53333282470703,43.96200180053711,233916000,0.061398023823663106,50.02386639912923,,0.0773723861882196
2020-03-11,42.28200149536133,43.571998596191406,40.86666870117188,42.68000030517578,199837500,-0.017200452670558586,50.173488744099934,,0.07748813146641018
2020-03-12,37.369998931884766,39.633331298828125,36.41666793823242,38.72600173950195,283636500,-0.11617242301113506,50.12806650797526,,0.0805626423951657
2020-03-13,36.44133377075195,40.50466537475586,33.46666717529297,39.66666793823242,339604500,-0.0248505535904755,49.91875534057617,,0.0783869106658484
2020-03-16,29.67133331298828,32.9913330078125,29.47800064086914,31.299999237060547,307342500,-0.18577806455584012,49.46208864847819,,0.0851363163553638
2020-03-17,28.68000030517578,31.456666946411133,26.399999618530277,29.333999633789062,359919000,-0.03341046380880208,48.68475532531738,,0.07560042437042937
2020-03-18,24.08133316040039,26.99066734313965,23.367332458496094,25.933332443237305,356793000,-0.1603440409986845,47.51622200012207,,0.0742071320764619
2020-03-19,28.50933265686035,30.13333320617676,23.8973331451416,24.979999542236328,452932500,0.1838768421567878,46.83386643727621,,0.07851207915486613
2020-03-20,28.50200080871582,31.799999237060547,28.38599967956543,29.21333312988281,424282500,-0.0002571736151377735,46.11957753499349,,0.07829824161527542
2020-03-23,28.952667236328125,29.46666717529297,27.36666679382324,28.906667709350582,246817500,0.015811747064244486,45.42228864034017,,0.07846653793480754
2020-03-24,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000,0.16281749323562988,44.83055534362793,,0.08457812707556704
2020-03-25,35.95000076293945,37.133331298828125,34.07400131225586,36.34999847412109,318340500,0.06782176450892674,44.308044306437175,,0.08575024467600777
2020-03-26,35.21066665649414,37.33333206176758,34.150001525878906,36.49266815185547,260710500,-0.020565621439638027,43.77664426167806,,0.08577906487181819
2020-03-27,34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000,-0.026128393930185068,43.132999928792316,,0.08515653449840349
2020-03-30,33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500,-0.02377714859552571,42.47099990844727,,0.08517796256841352
2020-03-31,34.93333435058594,36.19733428955078,33.133331298828125,33.41666793823242,266572500,0.04355446239344318,41.727888870239255,,0.08433322662051436
2020-04-01,32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000,-0.08099239055277141,40.75931116739909,,0.08376678884930064
2020-04-02,30.29800033569336,32.95066833496094,29.76000022888184,32.06866836547852,297876000,-0.05625466454987249,39.770555623372395,,0.08406023724707402
2020-04-03,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500,0.05619734693587186,38.835022354125975,,0.08510604566982026
2020-04-06,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,0.0754775752334993,38.12935574849447,,0.08602415650293029
2020-04-07,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000,0.05658223700690801,37.56388918558756,,0.08674564372486376
2020-04-08,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,0.006214994497730331,37.05286699930827,,0.08672446714503443
2020-04-09,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,0.04402015748241661,36.817311477661136,,0.08415198463417813
2020-04-13,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000,0.13603839302984921,36.77944488525391,,0.08778839766425725
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.59799957275391,458647500,0.09054457315006381,36.70448926289876,,0.08689892740158738
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,0.028088878270565276,36.66964480082194,,0.0870280039291581
2020-04-16,49.68066787719727,50.630001068115234,47.11466598510742,47.79600143432617,309868500,0.02107340162500071,36.66011149088542,,0.08708997293224148
2020-04-17,50.25933456420898,51.663333892822266,49.84400177001953,51.48533248901367,196923000,0.011647723586206249,36.725333786010744,,0.08682082120631253
2020-04-20,49.75733184814453,51.03799819946289,47.48066711425781,48.8466682434082,221199000,-0.009988248360572882,36.8206226348877,,0.08663218965641875
2020-04-21,45.78133392333984,50.22200012207031,44.91933441162109,48.67466735839844,303136500,-0.0799077799617377,36.99555600484212,,0.08405200530292495
2020-04-22,48.80733489990234,48.93333435058594,45.91400146484375,46.93199920654297,212482500,0.06609682849410836,37.18840052286784,,0.0841601787756901
2020-04-23,47.04199981689453,48.93333435058594,46.87533187866211,48.50666809082031,198550500,-0.036169462779073736,37.34706713358561,,0.0844243536675717
2020-04-24,48.34333419799805,48.71533203125,46.54533386230469,47.387332916259766,198180000,0.02766324531628772,37.71284497578939,,0.08120863192433118
2020-04-27,53.25,53.29933166503906,49.0,49.17399978637695,310221000,0.10149622245552825,38.27313385009766,,0.08250624869815235
2020-04-28,51.27466583251953,53.66666793823242,50.44599914550781,53.042667388916016,228330000,-0.037095477323576875,38.99324493408203,,0.07399082721793891
2020-04-29,53.367332458496094,53.54666519165039,52.21066665649414,52.678001403808594,243240000,0.040812876924676944,39.816156005859376,,0.07334669429451972
2020-04-30,52.12533187866211,57.98799896240234,50.900001525878906,57.01266860961914,427078500,-0.023272674923369818,40.750955963134764,,0.0653323169171159
2020-05-01,46.75466537475586,51.51800155639648,45.5359992980957,50.33333206176758,487977000,-0.1030337133662409,41.35913372039795,,0.06268054417861661
2020-05-04,50.74599838256836,50.79999923706055,46.53333282470703,46.73333358764648,288556500,0.08536758793631605,42.10060030619304,,0.06373827956318205
2020-05-05,51.2140007019043,53.26133346557617,50.8120002746582,52.65266799926758,254875500,0.009222447764407393,42.842644755045576,,0.06376932590279569
2020-05-06,52.172000885009766,52.6533317565918,50.740665435791016,51.76666641235352,166848000,0.018705825945557253,43.45948918660482,,0.057883414936519724
2020-05-07,52.00266647338867,53.09333419799805,51.4900016784668,51.81399917602539,172915500,-0.003245695176505081,43.99457804361979,,0.05715239169889096
2020-05-08,54.62799835205078,54.93333435058594,52.46733474731445,52.917999267578125,241297500,0.05048456274844226,44.64182243347168,,0.057145082988342026
2020-05-11,54.08599853515625,54.93333435058594,52.33333206176758,52.70066833496094,247794000,-0.0099216488475673,45.301666768391925,,0.056805611663077
2020-05-12,53.96066665649414,56.21933364868164,53.86666870117188,55.133331298828125,238603500,-0.002317270311292141,45.98451118469238,,0.056410053376168445
2020-05-13,52.73066711425781,55.06666564941406,50.88666534423828,54.72200012207031,285982500,-0.02279437261341355,46.57775561014811,,0.05665626484966043
2020-05-14,53.55533218383789,53.55733489990234,50.93333435058594,52.0,205233000,0.01563919280204029,47.29280001322429,,0.05365710236833571
2020-05-15,53.27799987792969,53.66999816894531,52.436668395996094,52.68999862670898,157776000,-0.005178425650618879,48.058799997965494,,0.05198501856146926
2020-05-18,54.242000579833984,55.64799880981445,53.59199905395508,55.185333251953125,174987000,0.018093785504579962,48.80017776489258,,0.05154083597103898
2020-05-19,53.867332458496094,54.80466842651367,53.73866653442383,54.34466552734375,144547500,-0.006907343337870575,49.44855550130208,,0.05061497862196615
2020-05-20,54.37066650390625,55.06666564941406,54.119998931884766,54.70000076293945,109639500,0.00934395713390801,50.04879989624023,,0.050049106659483845
2020-05-21,55.17333221435547,55.5,53.06666564941406,54.400001525878906,183819000,0.01476284478490908,50.66826655069987,,0.05002351531944315
2020-05-22,54.45866775512695,55.45199966430664,54.133331298828125,54.81133270263672,149812500,-0.012953077701596039,51.21022211710612,,0.04996427894704226
2020-05-26,54.5913314819336,55.63999938964844,54.38066864013672,55.633331298828125,121345500,0.0024360442933193394,51.583377583821616,44.011066608428955,0.04425438652349134
2020-05-27,54.68199920654297,55.18066787719727,52.33333206176758,54.7239990234375,173242500,0.0016608447192640874,51.82857755025228,44.2710466003418,0.041468344019467626
2020-05-28,53.72066879272461,54.98333358764648,53.44599914550781,54.23400115966797,108834000,-0.017580381620416863,51.99742202758789,44.51291328430176,0.041454859079370646
2020-05-29,55.66666793823242,55.66666793823242,53.61399841308594,53.91666793823242,176467500,0.03622440280883765,52.19695536295573,44.7685532951355,0.04175946339777076
2020-06-01,59.87333297729492,59.93333435058594,56.93999862670898,57.20000076293945,224092500,0.07556883131087,52.51742197672526,45.054579963684084,0.043714169230239984
2020-06-02,58.77066802978516,60.57733154296875,58.06666564941406,59.64666748046875,203484000,-0.018416628784101774,52.817866516113284,45.31419330596924,0.043852477078031624
2020-06-03,58.86399841308594,59.86266708374024,58.67333221435547,59.20800018310547,119242500,0.0015880436011630472,53.25395533243815,45.581939964294435,0.04072860343399835
2020-06-04,57.62533187866211,59.71666717529297,57.22933197021485,59.32533264160156,133315500,-0.021042854169221026,53.547888565063474,45.839426612854005,0.03962394778197881
2020-06-05,59.04399871826172,59.10133361816406,57.74666595458984,58.52266693115234,117178500,0.024618805538279664,53.94795519510905,46.07995994567871,0.03892514269254363
2020-06-08,63.32799911499024,63.33333206176758,60.61066818237305,61.26666641235352,212620500,0.0725560681818036,54.44744402567546,46.35462661743164,0.04052405850948117
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,-0.00973763414433615,54.76282183329264,46.63607330322266,0.03676156688811785
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,0.08970205725269786,55.33155530293782,46.97711334228516,0.038851408864029345
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,-0.0509341048991272,55.714510981241865,47.28534004211426,0.03996550396113446
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,-0.03860863311078977,56.05539995829265,47.54406005859375,0.040464846183468815
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,0.059468762792361796,56.69891103108724,47.82495334625244,0.03587457733826988
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,-0.008850490655781473,57.18988889058431,48.098240013122556,0.033277869200883686
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,0.009835722116904755,57.68673324584961,48.38288665771484,0.03327816529036875
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,0.012270733625858066,58.17868868509928,48.68017997741699,0.03323464690185465
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,-0.0030478518902198326,58.66948877970378,48.96951335906982,0.03323218169671877
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,-0.0065740925163715325,59.05815556844075,49.245066719055174,0.03239022133788272
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,0.0075025599927995845,59.481466674804686,49.48571334838867,0.03223284286252392
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,-0.040857298187609414,59.817999903361006,49.69256664276123,0.033386804587378804
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,0.02615401198303724,60.251377741495766,49.82988666534424,0.033112903829221677
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,-0.026613159231048233,60.59895553588867,49.87833999633789,0.03366594694186987
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,0.05169110801188981,61.06602223714193,50.061440010070804,0.03457549459573006
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,0.0698073149894527,61.65753339131673,50.28200668334961,0.03632157591047537
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,0.03687680726581788,62.35002225240071,50.52971332550049,0.03649378560352458
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500,0.0795173412803385,63.2235777537028,50.82129997253418,0.038538379689416355
2020-07-06,91.43866729736328,91.85266876220705,84.40266418457031,85.11266326904297,308548500,0.1347939370342961,64.43242225646972,51.219433326721195,0.04441385946649816
2020-07-07,92.65733337402344,95.3000030517578,89.11399841308594,93.6673355102539,322345500,0.013327688522591696,65.70571111043294,51.63447998046875,0.04404191079004931
2020-07-08,91.05867004394533,94.48400115966795,87.42266845703125,93.66666412353516,244669500,-0.01725350030984485,66.9212890625,52.00906669616699,0.04443875734821155
2020-07-09,92.9520034790039,93.90399932861328,90.08533477783205,93.1326675415039,175764000,0.02079245649145589,68.19695587158203,52.40523338317871,0.04433153596563785
2020-07-10,102.97666931152344,103.2613296508789,91.73400115966795,93.06666564941406,350064000,0.10784776505418647,69.838822555542,52.862733421325686,0.04664060448216201
2020-07-13,99.8040008544922,119.66600036621094,98.0739974975586,110.5999984741211,584781000,-0.03080958510547016,71.31006698608398,53.24916011810303,0.04757854756913513
2020-07-14,101.12000274658205,106.0,95.4000015258789,103.73332977294922,351271500,0.013185863099901995,72.68495597839356,53.66075347900391,0.04644785890944874
2020-07-15,103.06732940673828,103.33333587646484,97.13333129882812,102.86666870117188,245517000,0.019257581163604653,74.16151135762533,54.09076011657715,0.04591807065479299
2020-07-16,100.04266357421876,102.11399841308594,97.73332977294922,98.47733306884766,214512000,-0.029346504366899562,75.53413352966308,54.53532676696777,0.046684006323311246
2020-07-17,100.05599975585938,102.50066375732422,99.33333587646484,100.89666748046876,139950000,0.0001333049437524103,76.94848912556967,55.00261344909668,0.046217768101269145
2020-07-20,109.53333282470705,110.0,99.1999969482422,101.267333984375,256821000,0.09472028755869455,78.63146692911783,55.5787467956543,0.04821163297831737
2020-07-21,104.55733489990234,111.66666412353516,103.86666870117188,109.32866668701172,241608000,-0.045429074387502655,80.00577812194824,56.171653480529784,0.04874569105163212
2020-07-22,106.15533447265624,108.4280014038086,104.13333129882812,106.5999984741211,212416500,0.015283476518254124,81.4539114634196,56.787880172729494,0.04846869832592447
2020-07-23,100.87133026123048,112.5999984741211,98.71800231933594,111.93000030517578,364927500,-0.049776153385742705,82.53840014139811,57.30084678649902,0.04812085914379882
2020-07-24,94.46666717529295,97.66666412353516,91.10266876220705,94.40066528320312,290949000,-0.0634933937061315,83.52542228698731,57.748506774902346,0.04875699119053366
2020-07-27,102.63999938964844,103.1959991455078,94.1999969482422,95.66666412353516,240730500,0.08652080631985237,84.86835556030273,58.275240097045895,0.04947242835275098
2020-07-28,98.43267059326172,104.3133316040039,98.29467010498048,100.26667022705078,237130500,-0.040991122577997974,85.94744466145833,58.77654014587402,0.049959115718162556
2020-07-29,99.94066619873048,102.32066345214844,99.13333129882812,100.06666564941406,141403500,0.01532007204904584,87.0962890625,59.30696014404297,0.04976325262341166
2020-07-30,99.16600036621094,100.8826675415039,98.06666564941406,99.1999969482422,114315000,-0.007751257440881343,88.19784469604492,59.893286819458005,0.04993381180630087
2020-07-31,95.38400268554688,101.13666534423828,94.73200225830078,101.0,183123000,-0.03813804798718812,89.14628931681315,60.41690685272217,0.050860309358619425
2020-08-03,99.0,100.65399932861328,96.29199981689452,96.61333465576172,132139500,0.03790989277703116,90.22206700642904,60.98408683776856,0.050961842641183086
2020-08-04,99.13333129882812,101.82733154296876,97.46666717529295,99.6673355102539,126225000,0.0013467807962437295,91.31691131591796,61.60172016143799,0.05086957823307091
2020-08-05,99.00133514404295,99.98933410644533,97.88733673095705,99.5326690673828,74217000,-0.001331501252462508,92.39077809651693,62.227320175170895,0.05093830695460143
2020-08-06,99.30533599853516,101.15399932861328,98.48400115966795,99.38866424560548,89884500,0.003070674289896047,93.56573384602865,62.92366020202637,0.04991553098785045
2020-08-07,96.84733581542967,99.98332977294922,94.33399963378906,99.96932983398438,133446000,-0.024751944680412197,94.60291163126628,63.60533355712891,0.05041723350505102
2020-08-10,94.5713348388672,97.16666412353516,92.38933563232422,96.53333282470705,112834500,-0.023500914685975927,95.62253392537436,64.31023357391358,0.05033351055391407
2020-08-11,91.6259994506836,94.66666412353516,91.0,93.06666564941406,129387000,-0.031144060652225525,96.43373387654623,64.94140024185181,0.05048311901165351
2020-08-12,103.65066528320312,105.66666412353516,95.66666412353516,98.0,327441000,0.1312363947417745,97.48917821248372,65.69288688659668,0.05404819558886043
2020-08-13,108.06666564941406,110.07866668701172,104.48400115966795,107.4000015258789,306379500,0.042604650478076156,98.603333791097,66.48402687072753,0.0541433608676312
2020-08-14,110.04733276367188,111.25333404541016,108.44266510009766,110.99933624267578,188664000,0.01832819678811437,99.58566716512044,67.24783351898193,0.05271493754802119
2020-08-17,122.3759994506836,123.05733489990234,111.52200317382812,111.8000030517578,303634500,0.11203058154519474,100.61691157023112,68.11209350585938,0.05101905375953584
2020-08-18,125.80599975585938,128.25999450683594,123.00733184814452,126.59933471679688,247117500,0.028028374195693928,101.72186711629232,69.01804683685303,0.05111295803151062
2020-08-19,125.23533630371094,127.4000015258789,122.74732971191406,124.33333587646484,183079500,-0.004536059116861502,102.86108932495117,69.92749351501465,0.05091894597394067
2020-08-20,133.45533752441406,134.79933166503906,123.8040008544922,124.04533386230467,309177000,0.06563643667445929,104.21120045979818,70.92729354858399,0.05183929817046546
2020-08-21,136.6653289794922,139.69932556152344,135.00332641601562,136.3173370361328,322344000,0.024052926729070556,105.3341557820638,71.94461349487305,0.04873861179483822
2020-08-24,134.27999877929688,141.93333435058594,128.50132751464844,141.7519989013672,300954000,-0.017453806448256226,106.48335571289063,72.9663734817505,0.04840729829431642
2020-08-25,134.8893280029297,135.19667053222656,131.1999969482422,131.65933227539062,159883500,0.004537751185374361,107.60899988810222,74.01228675842285,0.04841979093588746
2020-08-26,143.54466247558594,144.39999389648438,136.90866088867188,137.3333282470703,213591000,0.06416619165356252,108.95824432373047,75.12772670745849,0.04937676025596347
2020-08-27,149.25,153.0399932861328,142.8333282470703,145.36399841308594,355395000,0.039746079206424145,110.5984888712565,76.27606670379639,0.04897976637282784
2020-08-28,147.55999755859375,154.5659942626953,145.76800537109375,153.00799560546875,301218000,-0.011323299439907841,112.181955464681,77.3880333328247,0.04914041255912752
2020-08-31,166.10667419433594,166.7133331298828,146.70333862304688,148.20333862304688,355123200,0.1256890549105465,114.06773351033529,78.6832067489624,0.051174205527669325
2020-09-01,158.35000610351562,167.49667358398438,156.836669921875,167.3800048828125,269523300,-0.04669690804684601,115.86082255045572,79.88470680236816,0.05122649487004121
2020-09-02,149.1233367919922,159.67999267578125,135.0399932861328,159.663330078125,288528300,-0.05826756524083643,117.2930892944336,80.9419734954834,0.052951130097618225
2020-09-03,135.6666717529297,143.93333435058594,134.0,135.7433319091797,262788300,-0.09023849203316048,118.45293401082357,81.82538021087646,0.05507033712028222
2020-09-04,139.44000244140625,142.6666717529297,124.00666809082033,134.27000427246094,330965700,0.027813247275265907,119.95204518636068,82.73322689056397,0.053285334346554684
2020-09-08,110.06999969482422,122.913330078125,109.95999908447266,118.66666412353516,346397100,-0.21062824320390794,120.19971186319987,83.33712020874023,0.06560903154846306
2020-09-09,122.09333038330078,123.0,113.836669921875,118.86666870117188,238397400,0.10923349433825735,120.98840052286783,84.05546016693116,0.06771685041174495
2020-09-10,123.77999877929688,132.99667358398438,120.1866683959961,128.73666381835938,254791800,0.013814582587770685,121.78304494222006,84.79568683624268,0.06771294603489604
2020-09-11,124.23999786376952,127.5,120.16666412353516,127.3133316040039,182152500,0.003716263443279244,122.61884485880533,85.58027347564698,0.06764483072906513
2020-09-14,139.8733367919922,140.0,124.43333435058594,126.98332977294922,249061800,0.1258317707423402,124.10182266235351,86.49093349456787,0.0702109112891233
2020-09-15,149.9199981689453,153.97999572753906,143.56666564941406,145.52000427246094,291894600,0.07182685140266343,125.7991559346517,87.51971347808838,0.07085767713188793
2020-09-16,147.25332641601562,152.59666442871094,145.10333251953125,146.6233367919922,216837900,-0.01778729846250804,127.40315577189128,88.50881340026855,0.07108385974680714
2020-09-17,141.14332580566406,145.92999267578125,136.0,138.53334045410156,230337600,-0.04149312452942333,128.80788879394532,89.3877466583252,0.07179208315555126
2020-09-18,147.38333129882812,150.3333282470703,142.93333435058594,149.31333923339844,259220400,0.04421041843491591,130.4104886372884,90.34883331298828,0.07195991598597419
2020-09-21,149.79666137695312,151.89332580566406,135.69000244140625,151.0433349609375,328430400,0.016374511668703073,132.17546615600585,91.31312660217286,0.07155086867507875
2020-09-22,141.41000366210938,145.9199981689453,139.1999969482422,143.1999969482422,238742400,-0.055986946823462835,133.73675511678059,92.20597332000733,0.07242843037752626
2020-09-23,126.7866668701172,137.38333129882812,125.2933349609375,135.05332946777344,285222600,-0.10341090738483927,134.90877736409504,93.00629333496094,0.07520289153552799
2020-09-24,129.26333618164062,133.1666717529297,117.0999984741211,121.26667022705078,289683300,0.0195341463945935,135.76253306070964,93.79146671295166,0.07187453210296174
2020-09-25,135.77999877929688,136.2433319091797,130.43333435058594,131.1566619873047,201625500,0.05041385121376596,136.68631083170573,94.63712669372559,0.07201078052323241
2020-09-28,140.39999389648438,142.69332885742188,138.51666259765625,141.5399932861328,149158800,0.034025594039789775,137.69806620279948,95.51940662384033,0.07212852142027058
2020-09-29,139.69000244140625,142.8333282470703,137.1999969482422,138.6666717529297,150657900,-0.005056919415549199,138.27519963582355,96.39627998352051,0.06958277388475473
2020-09-30,143.00332641601562,144.64332580566406,140.1566619873047,140.44000244140625,144436800,0.02371912031427703,138.84844385782878,97.28003326416015,0.06954200245430342
2020-10-01,149.3866729736328,149.6266632080078,144.80667114257812,146.9199981689453,152224500,0.04463774876849502,139.65348841349285,98.23304000854492,0.06984651097826708
2020-10-02,138.3633270263672,146.3766632080078,138.3333282470703,140.4633331298828,214290000,-0.0737906918190171,139.81708806355795,99.07706661224366,0.07053884887024393
2020-10-05,141.89332580566406,144.54666137695312,139.77667236328125,141.11666870117188,134168400,0.025512531789757986,139.99135462443033,99.96869319915771,0.07055386798061317
2020-10-06,137.9933319091797,142.92666625976562,135.35000610351562,141.26333618164062,147438900,-0.02748539351192436,140.11513239542643,100.81307319641114,0.07068151183080854
2020-10-07,141.76666259765625,143.3000030517578,137.9499969482422,139.9566650390625,129383100,0.027344297266189477,140.34437688191733,101.6979598236084,0.07081645413528764
2020-10-08,141.97332763671875,146.3333282470703,141.76666259765625,146.14666748046875,121263300,0.0014577830589765917,140.29199905395507,102.57527309417725,0.06990444414831389
